time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:30:02.262000000,Add Order,1580394602262000000,A,93472,B,2000.0,25.1,251000.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.446000000,Add Order,1580394602446000000,A,95896,B,9900.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.453000000,Add Order,1580394602453000000,A,96026,B,9900.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.572000000,Add Order,1580394602572000000,A,97484,B,9900.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.725000000,Add Order,1580394602725000000,A,98891,S,2000.0,25.22,252200.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.726000000,Add Order,1580394602726000000,A,98904,S,2000.0,25.26,252600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.747000000,Add Order,1580394602747000000,A,99147,S,100.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.763000000,Add Order,1580394602763000000,A,99353,B,2000.0,25.12,251200.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.764000000,Add Order,1580394602764000000,A,99378,B,2000.0,25.11,251100.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.860000000,Add Order,1580394602860000000,A,100181,S,2000.0,25.21,252100.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.962000000,Add Order,1580394602962000000,A,101484,B,2000.0,25.13,251300.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:03.360000000,Add Order,1580394603360000000,A,105757,S,2000.0,25.2,252000.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:03.462000000,Add Order,1580394603462000000,A,106837,B,2000.0,25.13,251300.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:03.862000000,Add Order,1580394603862000000,A,110306,S,2000.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:03.950000000,Add Order,1580394603950000000,A,111207,S,2000.0,25.29,252900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:03.958000000,Add Order,1580394603958000000,A,67027,B,19800.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:03.959000000,Add Order,1580394603959000000,A,111286,S,200.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:03.961000000,Add Order,1580394603961000000,A,111305,B,9900.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:03.962000000,Add Order,1580394603962000000,A,111310,B,2000.0,25.14,251400.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:03.980000000,Add Order,1580394603980000000,A,111864,S,2000.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.104000000,Add Order,1580394604104000000,A,113196,S,200.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.149000000,Add Order,1580394604149000000,A,113403,B,2000.0,25.04,250400.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.151000000,Add Order,1580394604151000000,A,113440,S,200.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.319000000,Add Order,1580394604319000000,A,114790,B,9900.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.480000000,Add Order,1580394604480000000,A,115977,S,2000.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.533000000,Add Order,1580394604533000000,A,116266,B,2000.0,25.14,251400.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.608000000,Add Order,1580394604608000000,A,117137,B,2000.0,25.04,250400.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.646000000,Add Order,1580394604646000000,A,117373,B,29700.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.662000000,Add Order,1580394604662000000,A,117509,B,2000.0,25.14,251400.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.702000000,Add Order,1580394604702000000,A,117373,B,19800.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.942000000,Add Order,1580394604942000000,A,119896,S,2000.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.953000000,Add Order,1580394604953000000,A,120034,B,100.0,25.13,251300.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.956000000,Add Order,1580394604956000000,A,120109,S,2000.0,25.28,252800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:04.967000000,Add Order,1580394604967000000,A,120294,B,100.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:05.163000000,Add Order,1580394605163000000,A,122645,B,2000.0,25.14,251400.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:05.414000000,Add Order,1580394605414000000,A,124871,B,9900.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:05.636000000,Add Order,1580394605636000000,A,126951,B,900.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:06.069000000,Add Order,1580394606069000000,A,129970,B,19800.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:06.137000000,Add Order,1580394606137000000,A,130351,B,19800.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:06.206000000,Add Order,1580394606206000000,A,130616,B,19800.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:06.306000000,Add Order,1580394606306000000,A,131427,B,2000.0,25.15,251500.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:06.319000000,Add Order,1580394606319000000,A,131582,B,9900.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:06.601000000,Add Order,1580394606601000000,A,133717,B,9900.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:06.816000000,Add Order,1580394606816000000,A,134623,B,2000.0,25.05,250500.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:06.818000000,Add Order,1580394606818000000,A,134650,B,100.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:06.922000000,Add Order,1580394606922000000,A,135374,B,2000.0,25.15,251500.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.437000000,Order Execution,1580394607437000000,E,61626,,,,,,79.0,8000.0,3002026.0,138679.0,,80.0,,,,,,,,,
2020-01-30 09:30:07.437000000,Add Order,1580394607437000000,A,61626,S,19800.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.437000000,Add Order,1580394607437000000,A,61626,S,9900.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.440000000,Add Order,1580394607440000000,A,138739,S,9900.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.443000000,Order Execution,1580394607443000000,E,115977,,,,,,79.0,2000.0,3002040.0,138818.0,,80.0,,,,,,,,,
2020-01-30 09:30:07.443000000,Order Execution,1580394607443000000,E,61626,,,,,,79.0,9900.0,3002041.0,138818.0,,80.0,,,,,,,,,
2020-01-30 09:30:07.443000000,Add Order,1580394607443000000,A,138829,B,100.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.446000000,Add Order,1580394607446000000,A,138957,S,19800.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.448000000,Add Order,1580394607448000000,A,139001,B,100.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.451000000,Add Order,1580394607451000000,A,139104,B,100.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.458000000,Order Execution,1580394607458000000,E,138957,,,,,,79.0,200.0,3002047.0,139176.0,,80.0,,,,,,,,,
2020-01-30 09:30:07.458000000,Add Order,1580394607458000000,A,138957,S,9900.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.459000000,Order Execution,1580394607459000000,E,138957,,,,,,79.0,9900.0,3002048.0,139188.0,,80.0,,,,,,,,,
2020-01-30 09:30:07.483000000,Add Order,1580394607483000000,A,139826,B,2000.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.484000000,Add Order,1580394607484000000,A,139861,B,2000.0,25.06,250600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.485000000,Add Order,1580394607485000000,A,139907,B,2000.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.543000000,Add Order,1580394607543000000,A,140579,S,2000.0,25.29,252900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.719000000,Add Order,1580394607719000000,A,141596,S,9900.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:07.887000000,Add Order,1580394607887000000,A,142535,S,19800.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:09.110000000,Add Order,1580394609110000000,A,151433,B,2000.0,25.06,250600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:09.146000000,Add Order,1580394609146000000,A,151780,B,2000.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:09.166000000,Add Order,1580394609166000000,A,151904,B,3200.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:09.167000000,Add Order,1580394609167000000,A,151921,B,3200.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:09.167000000,Add Order,1580394609167000000,A,151932,B,3200.0,25.15,251500.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:09.196000000,Add Order,1580394609196000000,A,152127,B,2000.0,25.06,250600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:09.846000000,Add Order,1580394609846000000,A,156431,B,2000.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.026000000,Add Order,1580394610026000000,A,157615,B,2000.0,25.06,250600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.109000000,Add Order,1580394610109000000,A,158766,B,2000.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.170000000,Add Order,1580394610170000000,A,160023,B,3300.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.173000000,Add Order,1580394610173000000,A,160039,B,9900.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.254000000,Add Order,1580394610254000000,A,160781,S,2000.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.259000000,Add Order,1580394610259000000,A,160866,B,100.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.260000000,Add Order,1580394610260000000,A,160924,S,2000.0,25.29,252900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.263000000,Add Order,1580394610263000000,A,160984,B,3200.0,25.14,251400.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.269000000,Add Order,1580394610269000000,A,161084,B,3300.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.293000000,Add Order,1580394610293000000,A,161449,S,2000.0,25.3,253000.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.508000000,Add Order,1580394610508000000,A,163261,B,3300.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.510000000,Add Order,1580394610510000000,A,163263,B,19800.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.609000000,Add Order,1580394610609000000,A,164335,B,2000.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.698000000,Add Order,1580394610698000000,A,164720,B,9900.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.793000000,Add Order,1580394610793000000,A,165362,S,2000.0,25.2,252000.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.876000000,Add Order,1580394610876000000,A,165932,S,2000.0,25.3,253000.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:10.943000000,Add Order,1580394610943000000,A,166312,S,2000.0,25.2,252000.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:11.108000000,Add Order,1580394611108000000,A,167212,B,9900.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:11.208000000,Add Order,1580394611208000000,A,167986,B,2000.0,25.06,250600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:11.222000000,Add Order,1580394611222000000,A,168055,B,2000.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
