time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:30:18.180000000,Add Order,1580394618180000000,A,213148,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:18.180000000,Add Order,1580394618180000000,A,213150,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:18.216000000,Add Order,1580394618216000000,A,213420,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:18.369000000,Add Order,1580394618369000000,A,214466,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:18.476000000,Add Order,1580394618476000000,A,215079,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:18.514000000,Add Order,1580394618514000000,A,215312,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:18.549000000,Add Order,1580394618549000000,A,215561,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:18.615000000,Add Order,1580394618615000000,A,216008,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:18.671000000,Add Order,1580394618671000000,A,216439,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:18.754000000,Add Order,1580394618754000000,A,217065,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:19.139000000,Add Order,1580394619139000000,A,219276,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:19.238000000,Add Order,1580394619238000000,A,219951,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:19.354000000,Add Order,1580394619354000000,A,220702,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:19.464000000,Add Order,1580394619464000000,A,221280,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:19.508000000,Add Order,1580394619508000000,A,221810,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:19.540000000,Add Order,1580394619540000000,A,222094,B,25500.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:19.540000000,Add Order,1580394619540000000,A,222098,S,31600.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:19.541000000,Add Order,1580394619541000000,A,222105,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:19.843000000,Add Order,1580394619843000000,A,223884,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:19.992000000,Add Order,1580394619992000000,A,224803,B,8000.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.015000000,Add Order,1580394620015000000,A,224945,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.030000000,Add Order,1580394620030000000,A,225060,B,8000.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.030000000,Add Order,1580394620030000000,A,225074,S,8000.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.049000000,Add Order,1580394620049000000,A,225198,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.102000000,Add Order,1580394620102000000,A,225522,S,7700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.319000000,Add Order,1580394620319000000,A,226740,B,8000.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.371000000,Add Order,1580394620371000000,A,227032,B,1600.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.379000000,Add Order,1580394620379000000,A,222098,S,15900.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.409000000,Add Order,1580394620409000000,A,227296,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.411000000,Add Order,1580394620411000000,A,227341,B,8000.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.413000000,Add Order,1580394620413000000,A,227366,B,8000.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.453000000,Add Order,1580394620453000000,A,227632,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.650000000,Add Order,1580394620650000000,A,228772,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.734000000,Add Order,1580394620734000000,A,229279,B,1600.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.913000000,Add Order,1580394620913000000,A,229879,S,8000.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.942000000,Add Order,1580394620942000000,A,230078,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:20.973000000,Add Order,1580394620973000000,A,230380,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.068000000,Add Order,1580394621068000000,A,231003,S,16000.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.118000000,Add Order,1580394621118000000,A,231401,S,8000.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.227000000,Add Order,1580394621227000000,A,232121,S,16000.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.320000000,Add Order,1580394621320000000,A,232732,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.356000000,Add Order,1580394621356000000,A,233091,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.522000000,Add Order,1580394621522000000,A,234324,B,8000.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.523000000,Add Order,1580394621523000000,A,234332,B,9600.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.524000000,Add Order,1580394621524000000,A,234338,B,8000.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.536000000,Add Order,1580394621536000000,A,234416,B,17600.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.647000000,Add Order,1580394621647000000,A,235202,S,23700.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.731000000,Add Order,1580394621731000000,A,235643,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.799000000,Add Order,1580394621799000000,A,236120,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.833000000,Add Order,1580394621833000000,A,236350,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.866000000,Add Order,1580394621866000000,A,236622,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.967000000,Add Order,1580394621967000000,A,237108,S,8000.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:21.991000000,Add Order,1580394621991000000,A,237283,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:22.023000000,Add Order,1580394622023000000,A,237665,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:22.075000000,Add Order,1580394622075000000,A,238036,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:22.195000000,Add Order,1580394622195000000,A,238512,S,23700.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:22.269000000,Add Order,1580394622269000000,A,238951,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:22.414000000,Add Order,1580394622414000000,A,239539,S,23700.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:23.001000000,Add Order,1580394623001000000,A,242922,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:23.241000000,Add Order,1580394623241000000,A,244143,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:23.450000000,Add Order,1580394623450000000,A,245114,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:23.480000000,Add Order,1580394623480000000,A,245379,B,8000.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
