time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:31:33.052000000,Add Order,1580394693052000000,A,493501,S,5600.0,25.25,252500.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:33.234000000,Add Order,1580394693234000000,A,493501,S,5600.0,25.21,252100.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:33.392000000,Add Order,1580394693392000000,A,493501,S,5600.0,25.25,252500.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:35.468000000,Add Order,1580394695468000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:35.679000000,Add Order,1580394695679000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:35.800000000,Add Order,1580394695800000000,A,493500,B,5600.0,25.16,251600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:35.979000000,Add Order,1580394695979000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:38.005000000,Add Order,1580394698005000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:38.006000000,Add Order,1580394698006000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:38.015000000,Add Order,1580394698015000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:41.169000000,Add Order,1580394701169000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:41.171000000,Add Order,1580394701171000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:44.411000000,Add Order,1580394704411000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:44.412000000,Add Order,1580394704412000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:46.988000000,Add Order,1580394706988000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:46.990000000,Add Order,1580394706990000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:46.992000000,Add Order,1580394706992000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
